url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,url_has_https,url_has_ip_address,url_num_subdomains,url_has_suspicious_words,url_length_category,url_has_port_in_url,url_num_special_chars,url_num_params,url_num_fragments,url_starts_with_www,url_is_shortened,url_has_email,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),repu
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,5,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4193819456463714,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
20,0,1,20,20,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6464393446710157,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.521640636343318,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.506890595608519,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,770,1,1,1,104,0,111,3,0,75,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3219280948873626,4,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,558,1,1,2,260,0,312,11,0,130,0,0,benign
25,0,1,25,25,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.623465189601647,15,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3927474104487847,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
15,0,1,15,15,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.1898980954642875,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2359263506290326,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,405,1,1,0,123,0,1,0,0,170,6,6,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.521640636343318,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,487,1,1,4,216,0,147,15,0,15,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,428,1,1,3,87,0,23,2,0,13,1,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,484,1,1,2,206,0,244,11,0,87,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3248629576173565,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,222,1,1,2,168,0,52,3,0,48,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6464393446710157,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,2,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.584962500721156,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0269868333592873,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,benign
20,0,1,20,20,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8219280948873626,13,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4193819456463714,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,8,1,1,0,2,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2516291673878226,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2359263506290326,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,78,1,1,0,535,0,13,2,0,30,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.238901256602631,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,366,1,1,5,105,0,34,10,0,20,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0271691184406184,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,523,1,1,1,583,1,63,1,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.931208948910323,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,185,1,1,0,589,0,93,0,0,126,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,1,1,0,6,0,1,1,0,1,0,0,benign
6,0,1,6,6,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.584962500721156,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,133,1,1,5,87,0,77,13,0,36,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.334679141051595,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,299,1,1,0,11,0,16,1,0,6,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.095795255000934,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,325,1,1,1,451,0,16,7,0,194,0,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4992275471326924,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,267,1,1,2,231,0,238,2,0,6,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4182958340544896,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,94,1,1,0,62,0,27,0,0,11,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,122,1,1,0,144,0,24,0,0,123,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,232,1,1,0,154,0,55,0,0,27,1,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4548223999466057,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6464393446710157,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,266,1,1,1,209,0,43,2,0,36,0,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.616874605956222,8,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,229,1,1,3,63,0,47,5,0,17,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576037,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,1,1,0,1,0,0,0,0,0,0,0,benign
6,0,1,6,6,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.584962500721156,2,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,146,1,1,1,529,0,27,10,0,37,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.584962500721156,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,237,1,1,1,100,0,88,1,0,24,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
18,0,1,18,18,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5724312513221195,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1170,1,1,0,313,0,20,0,0,106,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8453509366224368,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5654483718208256,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,57,1,1,0,88,0,11,0,0,0,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.640223928941852,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,75,1,1,3,72,0,29,9,0,9,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.640223928941852,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5032583347756456,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
24,0,1,24,24,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7720552088742005,14,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,3,0,0,2,0,0,benign
8,0,1,8,8,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,1,0,0,0,0,0,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.521640636343318,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576037,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,391,1,1,1,241,0,74,2,0,37,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.506890595608519,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,161,1,1,0,85,0,19,0,0,12,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6635327548042547,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0271691184406184,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,887,1,1,1,868,5,348,2,0,212,1,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.521640636343318,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,2302,1,1,5,413,0,814,11,0,458,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6644977792004614,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,36,1,1,1,113,0,13,1,0,2,0,0,benign
12,0,1,12,12,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.688721875540867,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,221,1,1,1,13,0,94,1,0,1,3,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8464393446710154,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.084962500721156,6,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,1,1,0,4,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,1,1,0,18,0,11,0,0,5,0,0,benign
10,0,1,10,10,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,64,0,0,229,1,1,2,391,0,90,14,0,134,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,223,1,1,0,394,0,49,1,0,71,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2516291673878226,7,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,60,1,1,3,212,0,162,4,0,53,0,0,benign
19,0,1,19,19,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.5766176449086657,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,341,1,1,1,156,0,72,2,0,26,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,252,1,1,0,188,0,6,0,0,109,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,1,1,0,0,0,0,0,0,2,0,0,benign
15,0,1,15,15,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.056564762130954,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,102,1,1,0,59,0,43,0,0,40,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.084962500721156,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,452,1,1,2,207,0,234,11,0,81,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2776134368191157,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
16,0,1,16,16,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.327819531114783,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.334679141051595,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,68,1,1,0,23,3,43,0,0,17,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.725480556997868,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1219280948873624,5,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,49,1,1,1,8,8,18,2,0,36,2,0,benign
14,0,1,14,14,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.0391486719030705,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
21,0,1,21,21,0,0.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.4225779953216042,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,206,1,1,1,164,1,52,5,0,37,0,0,benign
19,0,1,19,19,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3660913291191923,11,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,346,1,1,1,218,0,222,1,0,154,0,0,benign
7,0,1,7,7,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8073549220576037,3,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,241,1,1,0,175,0,25,0,0,77,0,2,benign
13,0,1,13,13,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.238901256602631,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,49,1,1,1,453,1,32,1,0,118,4,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.584962500721156,6,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,397,1,1,2,420,0,257,2,0,179,0,0,benign
12,0,1,12,12,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.084962500721156,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,1,5,0,10,6,0,2,0,0,benign
24,0,1,24,24,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3868421881310113,13,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,138,1,1,1,16,0,24,8,0,10,0,0,benign
17,0,1,17,17,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.101881223476018,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,1,1,1,106,0,5,2,0,0,0,0,benign
10,0,1,10,10,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9219280948873623,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,72,0,0,860,1,1,1,443,0,97,2,0,116,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.94770277922009,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
17,0,1,17,17,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.3371753411230767,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,335,1,1,1,420,0,43,8,0,124,0,0,benign
9,0,1,9,9,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.169925001442312,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
11,0,1,11,11,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.095795255000934,7,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,benign
15,0,1,15,15,0,0.0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.323231428797621,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
14,0,1,14,14,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6644977792004614,9,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,benign
